"355590 Uru";1229
"355600 Urupês";13505
"355610 Valentim Gentil";12415
"355620 Valinhos";120258
"355630 Valparaíso";24988
"355635 Vargem";9855
"355640 Vargem Grande do Sul";41807
"355645 Vargem Grande Paulista";48719
"355650 Várzea Paulista";116601
"355660 Vera Cruz";10996
"355670 Vinhedo";72553
"355680 Viradouro";18429
"355690 Vista Alegre do Alto";7999
"355695 Vitória Brasil";1823
"355700 Votorantim";117792
"355710 Votuporanga";91277
"355715 Zacarias";2573

