"354320 Ribeirão do Sul";865.65
"354323 Ribeirão dos Índios";487.25
"354325 Ribeirão Grande";431.46
"354330 Ribeirão Pires";806.17
"354340 Ribeirão Preto";1283.15
"354360 Rifaina";653.03
"354370 Rincão";621.47
"354380 Rinópolis";601.86
"354390 Rio Claro";1028.00
"354400 Rio das Pedras";799.37
"354410 Rio Grande da Serra";547.34
"354420 Riolândia";533.78
"354350 Riversul";400.75
"354425 Rosana";830.01
"354430 Roseira";583.98
"354440 Rubiácea";565.14
"354450 Rubinéia";668.50
"354460 Sabino";641.57
"354470 Sagres";591.37
"354480 Sales";653.36
"354490 Sales Oliveira";784.96
"354500 Salesópolis";570.24
"354510 Salmourão";539.62
"354515 Saltinho";964.52
"354520 Salto";864.70
"354530 Salto de Pirapora";609.87
"354540 Salto Grande";483.91
"354550 Sandovalina";500.65
"354560 Santa Adélia";850.08
"354570 Santa Albertina";675.86
"354580 Santa Bárbara d'Oeste";847.03
"354600 Santa Branca";638.77
"354610 Santa Clara d'Oeste";671.38
"354620 Santa Cruz da Conceição";1394.08
"354625 Santa Cruz da Esperança";678.94
"354630 Santa Cruz das Palmeiras";814.12
"354640 Santa Cruz do Rio Pardo";810.99
"354650 Santa Ernestina";681.46
"354660 Santa Fé do Sul";915.21
"354670 Santa Gertrudes";709.88
"354680 Santa Isabel";598.38
"354690 Santa Lúcia";604.54
"354700 Santa Maria da Serra";557.99
"354710 Santa Mercedes";557.58
"354740 Santa Rita d'Oeste";664.51
"354750 Santa Rita do Passa Quatro";906.23
"354760 Santa Rosa de Viterbo";811.86
"354765 Santa Salete";673.06
"354720 Santana da Ponte Pensa";854.32
"354730 Santana de Parnaíba";1798.50
"354770 Santo Anastácio";711.46
"354780 Santo André";1270.87
"354790 Santo Antônio da Alegria";577.66
"354800 Santo Antônio de Posse";673.38
"354805 Santo Antônio do Aracanguá";653.05
"354810 Santo Antônio do Jardim";620.31
"354820 Santo Antônio do Pinhal";560.38
"354830 Santo Expedito";492.08
"354840 Santópolis do Aguapeí";547.80
"354850 Santos";1651.82
"354860 São Bento do Sapucaí";696.29
"354870 São Bernardo do Campo";1171.05
"354880 São Caetano do Sul";2008.98
"354890 São Carlos";1070.09
"354900 São Francisco";636.91
"354910 São João da Boa Vista";987.91
"354920 São João das Duas Pontes";529.86
"354925 São João de Iracema";557.06
"354930 São João do Pau d'Alho";680.27
"354940 São Joaquim da Barra";796.08
"354950 São José da Bela Vista";546.20
"354960 São José do Barreiro";483.13
"354970 São José do Rio Pardo";793.85
"354980 São José do Rio Preto";1137.72
"354990 São José dos Campos";1157.29
"354995 São Lourenço da Serra";579.73
"355000 São Luís do Paraitinga";587.32
"355010 São Manuel";767.49
"355020 São Miguel Arcanjo";641.47
"355030 São Paulo";1416.13
"355040 São Pedro";768.23
"355050 São Pedro do Turvo";486.92
"355060 São Roque";918.87
"355070 São Sebastião";827.23
"355080 São Sebastião da Grama";579.14
"355090 São Simão";755.11
"355100 São Vicente";766.44
"355110 Sarapuí";588.89
"355120 Sarutaiá";547.55
"355130 Sebastianópolis do Sul";837.93
"355140 Serra Azul";607.32
"355160 Serra Negra";916.72
"355150 Serrana";668.93
"355170 Sertãozinho";938.98
"355180 Sete Barras";446.86
"355190 Severínia";652.36
"355200 Silveiras";474.11
"355210 Socorro";773.52
"355220 Sorocaba";1053.96
"355230 Sud Mennucci";809.76
"355240 Sumaré";785.45
"355255 Suzanápolis";491.91
"355250 Suzano";637.74
"355260 Tabapuã";728.02
"355270 Tabatinga";620.88
"355280 Taboão da Serra";774.01
"355290 Taciba";555.23
"355300 Taguaí";584.67
"355310 Taiaçu";614.24
"355320 Taiúva";758.23
"355330 Tambaú";745.35
"355340 Tanabi";750.13
"355350 Tapiraí";446.62
"355360 Tapiratiba";623.75
"355365 Taquaral";805.24
"355370 Taquaritinga";728.97
"355380 Taquarituba";613.84
"355385 Taquarivaí";369.87
"355390 Tarabai";495.36
"355395 Tarumã";766.63
"355400 Tatuí";748.61
"355410 Taubaté";987.41
"355420 Tejupá";507.81
"355430 Teodoro Sampaio";613.78
"355440 Terra Roxa";757.30
"355450 Tietê";907.56
"355460 Timburi";570.76
"355465 Torre de Pedra";540.98
"355470 Torrinha";751.38
"355475 Trabiju";504.71
"355480 Tremembé";937.69
"355490 Três Fronteiras";656.93
"355495 Tuiuti";626.69
"355500 Tupã";906.70
"355510 Tupi Paulista";911.32
"355520 Turiúba";664.88
"355530 Turmalina";721.36
"355535 Ubarana";515.94
"355540 Ubatuba";783.15
"355550 Ubirajara";576.64
"355560 Uchoa";654.73
"355570 União Paulista";603.63
"355580 Urânia";730.57
"355590 Uru";525.27
"355600 Urupês";773.69
"355610 Valentim Gentil";644.28
"355620 Valinhos";1551.47
"355630 Valparaíso";686.15
"355635 Vargem";584.23
"355640 Vargem Grande do Sul";704.85
"355645 Vargem Grande Paulista";811.78
"355650 Várzea Paulista";648.11
"355660 Vera Cruz";710.15
"355670 Vinhedo";1454.84
"355680 Viradouro";688.16
"355690 Vista Alegre do Alto";730.03
"355695 Vitória Brasil";567.99
"355700 Votorantim";696.44
"355710 Votuporanga";966.10
"355715 Zacarias";603.49
